Title,,,,,,,,,,,,,
Description,,,,,,,,,,,,,
Date,Longitude,Latitude,Altitude [m],Source,GlobalCellId,PCI,Frequency [MHz],LTE NB-RSRP_Top1_byPower [dBm],LTE NB-RSRP_Top2_byPower [dBm],LTE NB-RSRP_Top3_byPower [dBm],LTE NB-RSRQ_Top1_byPower [dB],LTE NB-RSRQ_Top2_byPower [dB],LTE NB-RSRQ_Top3_byPower [dB]
11/4/2025 15:42:04.331,-73.0119850951743,5.03798151462206,1126,Scanner,LTE 732/123/250129/52,452,768,,-91.73,,,-16.76,
11/4/2025 15:42:04.331,-73.0119850951743,5.03798151462206,1126,Scanner,LTE 732/103/250129/52,452,768,,-91.73,,,-16.76,
11/4/2025 15:42:04.331,-73.0119850951743,5.03798151462206,1126,Scanner,LTE 732/103/832019/183,336,768,,,-93.87,,,-20.43
11/4/2025 15:42:05.240,-73.0119643577894,5.03799831747938,1127,Scanner,LTE 732/103/832019/184,167,768,-82.6,,,-10.3,,
11/4/2025 15:42:05.240,-73.0119643577894,5.03799831747938,1127,Scanner,LTE 732/103/832019/183,336,768,,-92.25,,,-19.94,
11/4/2025 15:42:05.240,-73.0119643577894,5.03799831747938,1127,Scanner,LTE 732/123/250129/52,452,768,,,-93.03,,,-18.78
11/4/2025 15:42:05.240,-73.0119643577894,5.03799831747938,1127,Scanner,LTE 732/103/250129/52,452,768,,,-93.03,,,-18.78
11/4/2025 15:42:06.298,-73.0119433155873,5.03801756888148,1126,Scanner,LTE 732/103/832019/184,167,768,-81.71,,,-11.42,,
11/4/2025 15:42:06.298,-73.0119433155873,5.03801756888148,1126,Scanner,LTE 732/123/250129/52,452,768,,-85.8,,,-16.08,
11/4/2025 15:42:06.298,-73.0119433155873,5.03801756888148,1126,Scanner,LTE 732/103/250129/52,452,768,,-85.8,,,-16.08,
11/4/2025 15:42:06.298,-73.0119433155873,5.03801756888148,1126,Scanner,LTE 732/103/832019/183,336,768,,,-87.42,,,-17.14
11/4/2025 15:42:07.241,-73.0119270595506,5.03803555566905,1126,Scanner,,451,768,,,-92.55,,,-26.32
11/4/2025 15:42:07.241,-73.0119270595506,5.03803555566905,1126,Scanner,LTE 732/123/250129/52,452,768,-80.55,,,-14.32,,
11/4/2025 15:42:07.241,-73.0119270595506,5.03803555566905,1126,Scanner,LTE 732/103/250129/52,452,768,-80.55,,,-14.32,,
11/4/2025 15:42:07.241,-73.0119270595506,5.03803555566905,1126,Scanner,LTE 732/103/832019/184,167,768,,-83.23,,,-13.48,
11/4/2025 15:42:08.241,-73.0119079256461,5.03805736779324,1126,Scanner,,451,768,,,-92.71,,,-24.99
11/4/2025 15:42:08.241,-73.0119079256461,5.03805736779324,1126,Scanner,LTE 732/123/250129/52,452,768,-81.83,,,-14.11,,
11/4/2025 15:42:08.241,-73.0119079256461,5.03805736779324,1126,Scanner,LTE 732/103/250129/52,452,768,-81.83,,,-14.11,,
11/4/2025 15:42:08.241,-73.0119079256461,5.03805736779324,1126,Scanner,LTE 732/103/832019/184,167,768,,-85.48,,,-14.38,
11/4/2025 15:42:09.240,-73.0118845100604,5.03808248853119,1126,Scanner,LTE 732/123/250129/52,452,768,-85.07,,,-14.62,,
11/4/2025 15:42:09.240,-73.0118845100604,5.03808248853119,1126,Scanner,LTE 732/103/250129/52,452,768,-85.07,,,-14.62,,
11/4/2025 15:42:09.240,-73.0118845100604,5.03808248853119,1126,Scanner,LTE 732/103/832019/184,167,768,,-86.14,,,-12.65,
11/4/2025 15:42:09.240,-73.0118845100604,5.03808248853119,1126,Scanner,LTE 732/103/832019/183,336,768,,,-94.99,,,-21.48
11/4/2025 15:42:10.376,-73.0118573899899,5.03811066228514,1126,Scanner,LTE 732/103/832019/184,167,768,-76.19,,,-9.36,,
11/4/2025 15:42:10.376,-73.0118573899899,5.03811066228514,1126,Scanner,LTE 732/103/832019/183,336,768,,-86.75,,,-19.92,
11/4/2025 15:42:10.376,-73.0118573899899,5.03811066228514,1126,Scanner,LTE 732/123/250129/52,452,768,,,-92.39,,,-21.71
11/4/2025 15:42:10.376,-73.0118573899899,5.03811066228514,1126,Scanner,LTE 732/103/250129/52,452,768,,,-92.39,,,-21.71
11/4/2025 15:42:11.241,-73.011841993083,5.03812834802372,1126,Scanner,LTE 732/103/832019/184,167,768,-76.15,,,-10.74,,
11/4/2025 15:42:11.241,-73.011841993083,5.03812834802372,1126,Scanner,LTE 732/103/832019/183,336,768,,-83.16,,,-17.75,
11/4/2025 15:42:11.241,-73.011841993083,5.03812834802372,1126,Scanner,LTE 732/123/250129/52,452,768,,,-83.66,,,-16.84
11/4/2025 15:42:11.241,-73.011841993083,5.03812834802372,1126,Scanner,LTE 732/103/250129/52,452,768,,,-83.66,,,-16.84
11/4/2025 15:42:12.241,-73.0118278920353,5.03814480195866,1126,Scanner,LTE 732/103/832019/184,167,768,-71.05,,,-9.98,,
11/4/2025 15:42:12.241,-73.0118278920353,5.03814480195866,1126,Scanner,LTE 732/103/832019/183,336,768,,-78.92,,,-17.85,
11/4/2025 15:42:12.241,-73.0118278920353,5.03814480195866,1126,Scanner,LTE 732/123/250129/52,452,768,,,-79.68,,,-16.88
11/4/2025 15:42:12.241,-73.0118278920353,5.03814480195866,1126,Scanner,LTE 732/103/250129/52,452,768,,,-79.68,,,-16.88
11/4/2025 15:42:13.241,-73.0118161814371,5.0381598988024,1126,Scanner,LTE 732/103/832019/184,167,768,-69.16,,,-7.46,,
11/4/2025 15:42:13.241,-73.0118161814371,5.0381598988024,1126,Scanner,LTE 732/123/250129/52,452,768,,-78.41,,,-15.66,
11/4/2025 15:42:13.241,-73.0118161814371,5.0381598988024,1126,Scanner,LTE 732/103/250129/52,452,768,,-78.41,,,-15.66,
11/4/2025 15:42:13.241,-73.0118161814371,5.0381598988024,1126,Scanner,LTE 732/103/832019/183,336,768,,,-80.17,,,-18.47
11/4/2025 15:42:14.242,-73.0118064952047,5.03817760959052,1126,Scanner,LTE 732/103/832019/184,167,768,-73.01,,,-11.09,,
11/4/2025 15:42:14.242,-73.0118064952047,5.03817760959052,1126,Scanner,LTE 732/123/250129/52,452,768,,-77.3,,,-15.4,
11/4/2025 15:42:14.242,-73.0118064952047,5.03817760959052,1126,Scanner,LTE 732/103/250129/52,452,768,,-77.3,,,-15.4,
11/4/2025 15:42:14.242,-73.0118064952047,5.03817760959052,1126,Scanner,LTE 732/103/832019/183,336,768,,,-81.71,,,-19.79
11/4/2025 15:42:15.242,-73.0118013862276,5.03819584550898,1126,Scanner,LTE 732/103/832019/184,167,768,-73.13,,,-9.35,,
11/4/2025 15:42:15.242,-73.0118013862276,5.03819584550898,1126,Scanner,LTE 732/123/250129/52,452,768,,-81.4,,,-16.53,
11/4/2025 15:42:15.242,-73.0118013862276,5.03819584550898,1126,Scanner,LTE 732/103/250129/52,452,768,,-81.4,,,-16.53,
11/4/2025 15:42:15.242,-73.0118013862276,5.03819584550898,1126,Scanner,LTE 732/103/832019/183,336,768,,,-88.69,,,-24.91
11/4/2025 15:42:16.242,-73.0117978623188,5.03821263623188,1128,Scanner,LTE 732/103/832019/184,167,768,-75.81,,,-10.59,,
11/4/2025 15:42:16.242,-73.0117978623188,5.03821263623188,1128,Scanner,LTE 732/123/250129/52,452,768,,-81.58,,,-15.54,
11/4/2025 15:42:16.242,-73.0117978623188,5.03821263623188,1128,Scanner,LTE 732/103/250129/52,452,768,,-81.58,,,-15.54,
11/4/2025 15:42:16.242,-73.0117978623188,5.03821263623188,1128,Scanner,LTE 732/103/832019/183,336,768,,,-85.96,,,-20.74
11/4/2025 15:42:17.259,-73.0117953387424,5.03823024827586,1129,Scanner,LTE 732/103/832019/184,167,768,-74.74,,,-11.97,,
11/4/2025 15:42:17.259,-73.0117953387424,5.03823024827586,1129,Scanner,LTE 732/123/250129/52,452,768,,-80.08,,,-15.88,
11/4/2025 15:42:17.259,-73.0117953387424,5.03823024827586,1129,Scanner,LTE 732/103/250129/52,452,768,,-80.08,,,-15.88,
11/4/2025 15:42:17.259,-73.0117953387424,5.03823024827586,1129,Scanner,LTE 732/103/832019/183,336,768,,,-83.42,,,-20.65
11/4/2025 15:42:18.244,-73.0117933660767,5.03824377050147,1129,Scanner,LTE 732/123/250129/52,452,768,-76.48,,,-14.14,,
11/4/2025 15:42:18.244,-73.0117933660767,5.03824377050147,1129,Scanner,LTE 732/103/250129/52,452,768,-76.48,,,-14.14,,
11/4/2025 15:42:18.244,-73.0117933660767,5.03824377050147,1129,Scanner,LTE 732/103/832019/184,167,768,,-77.85,,,-12.95,
11/4/2025 15:42:18.244,-73.0117933660767,5.03824377050147,1129,Scanner,LTE 732/103/832019/183,336,768,,,-85.84,,,-20.94
11/4/2025 15:42:19.245,-73.0117919683261,5.03825479686775,1129,Scanner,LTE 732/103/832019/184,167,768,-78.46,,,-11.47,,
11/4/2025 15:42:19.245,-73.0117919683261,5.03825479686775,1129,Scanner,LTE 732/123/250129/52,452,768,,-81.32,,,-14.76,
11/4/2025 15:42:19.245,-73.0117919683261,5.03825479686775,1129,Scanner,LTE 732/103/250129/52,452,768,,-81.32,,,-14.76,
11/4/2025 15:42:19.245,-73.0117919683261,5.03825479686775,1129,Scanner,LTE 732/103/832019/183,336,768,,,-85.72,,,-18.73
11/4/2025 15:42:20.245,-73.0117926212598,5.03826562165354,1129,Scanner,LTE 732/103/832019/184,167,768,-68.01,,,-9.55,,
11/4/2025 15:42:20.245,-73.0117926212598,5.03826562165354,1129,Scanner,LTE 732/103/832019/183,336,768,,-76.97,,,-18.5,
11/4/2025 15:42:20.245,-73.0117926212598,5.03826562165354,1129,Scanner,LTE 732/123/250129/52,452,768,,,-84.44,,,-22.72
11/4/2025 15:42:20.245,-73.0117926212598,5.03826562165354,1129,Scanner,LTE 732/103/250129/52,452,768,,,-84.44,,,-22.72
11/4/2025 15:42:21.244,-73.0117955102362,5.03827702874016,1129,Scanner,LTE 732/103/832019/184,167,768,-73.97,,,-10.7,,
11/4/2025 15:42:21.244,-73.0117955102362,5.03827702874016,1129,Scanner,LTE 732/123/250129/52,452,768,,-79.58,,,-15.7,
11/4/2025 15:42:21.244,-73.0117955102362,5.03827702874016,1129,Scanner,LTE 732/103/250129/52,452,768,,-79.58,,,-15.7,
11/4/2025 15:42:21.244,-73.0117955102362,5.03827702874016,1129,Scanner,LTE 732/103/832019/183,336,768,,,-80.66,,,-17.39
11/4/2025 15:42:22.244,-73.0117992249902,5.038289599967,1129,Scanner,LTE 732/103/832019/184,167,768,-71.93,,,-9.9,,
11/4/2025 15:42:22.244,-73.0117992249902,5.038289599967,1129,Scanner,LTE 732/103/832019/183,336,768,,-81.13,,,-19.1,
11/4/2025 15:42:22.244,-73.0117992249902,5.038289599967,1129,Scanner,LTE 732/123/250129/52,452,768,,,-83.11,,,-18.58
11/4/2025 15:42:22.244,-73.0117992249902,5.038289599967,1129,Scanner,LTE 732/103/250129/52,452,768,,,-83.11,,,-18.58
11/4/2025 15:42:23.244,-73.0118049741273,5.0383052973306,1128,Scanner,LTE 732/103/832019/184,167,768,-69.89,,,-9.92,,
11/4/2025 15:42:23.244,-73.0118049741273,5.0383052973306,1128,Scanner,LTE 732/103/832019/183,336,768,,-78.19,,,-18.22,
11/4/2025 15:42:23.244,-73.0118049741273,5.0383052973306,1128,Scanner,LTE 732/123/250129/52,452,768,,,-89.44,,,-26.62
11/4/2025 15:42:23.244,-73.0118049741273,5.0383052973306,1128,Scanner,LTE 732/103/250129/52,452,768,,,-89.44,,,-26.62
11/4/2025 15:42:24.245,-73.0118128281407,5.03832154271357,1128,Scanner,LTE 732/103/832019/184,167,768,-76.51,,,-11.39,,
11/4/2025 15:42:24.245,-73.0118128281407,5.03832154271357,1128,Scanner,LTE 732/103/832019/183,336,768,,-82.85,,,-17.73,
11/4/2025 15:42:24.245,-73.0118128281407,5.03832154271357,1128,Scanner,LTE 732/123/250129/52,452,768,,,-89.37,,,-21.37
11/4/2025 15:42:24.245,-73.0118128281407,5.03832154271357,1128,Scanner,LTE 732/103/250129/52,452,768,,,-89.37,,,-21.37
11/4/2025 15:42:25.358,-73.011823654878,5.03833826219512,1128,Scanner,,451,768,,,-92.29,,,-25.73
11/4/2025 15:42:25.358,-73.011823654878,5.03833826219512,1128,Scanner,LTE 732/123/250129/52,452,768,-80.58,,,-14.02,,
11/4/2025 15:42:25.358,-73.011823654878,5.03833826219512,1128,Scanner,LTE 732/103/250129/52,452,768,-80.58,,,-14.02,,
11/4/2025 15:42:25.358,-73.011823654878,5.03833826219512,1128,Scanner,LTE 732/103/832019/184,167,768,,-83.84,,,-14.52,
11/4/2025 15:42:26.245,-73.0118331420951,5.03835128467507,1129,Scanner,LTE 732/123/250129/52,452,768,-77.46,,,-13.91,,
11/4/2025 15:42:26.245,-73.0118331420951,5.03835128467507,1129,Scanner,LTE 732/103/250129/52,452,768,-77.46,,,-13.91,,
11/4/2025 15:42:26.245,-73.0118331420951,5.03835128467507,1129,Scanner,LTE 732/103/832019/184,167,768,,-82.32,,,-15.27,
11/4/2025 15:42:26.245,-73.0118331420951,5.03835128467507,1129,Scanner,LTE 732/103/832019/183,336,768,,,-85.87,,,-18.82
11/4/2025 15:42:27.246,-73.0118459764706,5.03836711764706,1129,Scanner,LTE 732/103/832019/184,167,768,-78.96,,,-12.78,,
11/4/2025 15:42:27.246,-73.0118459764706,5.03836711764706,1129,Scanner,LTE 732/123/250129/52,452,768,,-80.44,,,-14.61,
11/4/2025 15:42:27.246,-73.0118459764706,5.03836711764706,1129,Scanner,LTE 732/103/250129/52,452,768,,-80.44,,,-14.61,
11/4/2025 15:42:27.246,-73.0118459764706,5.03836711764706,1129,Scanner,LTE 732/103/832019/183,336,768,,,-87.09,,,-20.91
11/4/2025 15:42:28.246,-73.0118608326531,5.03838492857143,1129,Scanner,LTE 732/103/832019/184,167,768,-77.11,,,-12.4,,
11/4/2025 15:42:28.246,-73.0118608326531,5.03838492857143,1129,Scanner,LTE 732/123/250129/52,452,768,,-78.28,,,-14.56,
11/4/2025 15:42:28.246,-73.0118608326531,5.03838492857143,1129,Scanner,LTE 732/103/250129/52,452,768,,-78.28,,,-14.56,
11/4/2025 15:42:28.246,-73.0118608326531,5.03838492857143,1129,Scanner,LTE 732/103/832019/183,336,768,,,-88.36,,,-23.65
11/4/2025 15:42:29.331,-73.0118795888112,5.03840606713287,1129,Scanner,LTE 732/103/832019/184,167,768,-69.3,,,-10.41,,
11/4/2025 15:42:29.331,-73.0118795888112,5.03840606713287,1129,Scanner,LTE 732/103/832019/183,336,768,,-77.25,,,-18.36,
11/4/2025 15:42:29.331,-73.0118795888112,5.03840606713287,1129,Scanner,LTE 732/123/250129/52,452,768,,,-78.58,,,-17.43
11/4/2025 15:42:29.331,-73.0118795888112,5.03840606713287,1129,Scanner,LTE 732/103/250129/52,452,768,,,-78.58,,,-17.43
11/4/2025 15:42:30.247,-73.0118989734774,5.0384236280943,1130,Scanner,LTE 732/103/832019/184,167,768,-68.43,,,-9.44,,
11/4/2025 15:42:30.247,-73.0118989734774,5.0384236280943,1130,Scanner,LTE 732/103/832019/183,336,768,,-78.08,,,-19.09,
11/4/2025 15:42:30.247,-73.0118989734774,5.0384236280943,1130,Scanner,LTE 732/123/250129/52,452,768,,,-83.06,,,-21.4
11/4/2025 15:42:30.247,-73.0118989734774,5.0384236280943,1130,Scanner,LTE 732/103/250129/52,452,768,,,-83.06,,,-21.4
11/4/2025 15:42:31.247,-73.0119217794438,5.03844135399275,1130,Scanner,LTE 732/103/832019/184,167,768,-63.78,,,-9.42,,
11/4/2025 15:42:31.247,-73.0119217794438,5.03844135399275,1130,Scanner,LTE 732/103/832019/183,336,768,,-74.18,,,-19.82,
11/4/2025 15:42:31.247,-73.0119217794438,5.03844135399275,1130,Scanner,LTE 732/123/250129/52,452,768,,,-81.19,,,-23.64
11/4/2025 15:42:31.247,-73.0119217794438,5.03844135399275,1130,Scanner,LTE 732/103/250129/52,452,768,,,-81.19,,,-23.64
11/4/2025 15:42:32.247,-73.0119427339472,5.03845838195606,1131,Scanner,LTE 732/103/832019/184,167,768,-63.9,,,-9.48,,
11/4/2025 15:42:32.247,-73.0119427339472,5.03845838195606,1131,Scanner,LTE 732/103/832019/183,336,768,,-72.85,,,-18.43,
11/4/2025 15:42:32.247,-73.0119427339472,5.03845838195606,1131,Scanner,LTE 732/123/250129/52,452,768,,,-80.82,,,-23.14
11/4/2025 15:42:32.247,-73.0119427339472,5.03845838195606,1131,Scanner,LTE 732/103/250129/52,452,768,,,-80.82,,,-23.14
11/4/2025 15:42:33.247,-73.0119612802292,5.03847521174785,1131,Scanner,LTE 732/103/832019/184,167,768,-61.84,,,-9.45,,
11/4/2025 15:42:33.247,-73.0119612802292,5.03847521174785,1131,Scanner,LTE 732/103/832019/183,336,768,,-71.33,,,-18.95,
11/4/2025 15:42:33.247,-73.0119612802292,5.03847521174785,1131,Scanner,LTE 732/123/250129/52,452,768,,,-78.4,,,-23.16
11/4/2025 15:42:33.247,-73.0119612802292,5.03847521174785,1131,Scanner,LTE 732/103/250129/52,452,768,,,-78.4,,,-23.16
11/4/2025 15:42:34.248,-73.01198063125,5.038493684375,1131,Scanner,LTE 732/103/832019/184,167,768,-60.64,,,-9.5,,
11/4/2025 15:42:34.248,-73.01198063125,5.038493684375,1131,Scanner,LTE 732/103/832019/183,336,768,,-70.11,,,-18.97,
11/4/2025 15:42:34.248,-73.01198063125,5.038493684375,1131,Scanner,LTE 732/123/250129/52,452,768,,,-80.32,,,-26.03
11/4/2025 15:42:34.248,-73.01198063125,5.038493684375,1131,Scanner,LTE 732/103/250129/52,452,768,,,-80.32,,,-26.03
11/4/2025 15:42:35.248,-73.0119979539063,5.03851169179688,1132,Scanner,LTE 732/103/832019/184,167,768,-64.18,,,-9.71,,
11/4/2025 15:42:35.248,-73.0119979539063,5.03851169179688,1132,Scanner,LTE 732/103/832019/183,336,768,,-73.94,,,-19.47,
11/4/2025 15:42:35.248,-73.0119979539063,5.03851169179688,1132,Scanner,LTE 732/123/250129/52,452,768,,,-76.99,,,-19.6
11/4/2025 15:42:35.248,-73.0119979539063,5.03851169179688,1132,Scanner,LTE 732/103/250129/52,452,768,,,-76.99,,,-19.6
11/4/2025 15:42:36.248,-73.0120153352941,5.03853088328173,1132,Scanner,LTE 732/103/832019/184,167,768,-62.86,,,-9.52,,
11/4/2025 15:42:36.248,-73.0120153352941,5.03853088328173,1132,Scanner,LTE 732/103/832019/183,336,768,,-72.44,,,-19.11,
11/4/2025 15:42:36.248,-73.0120153352941,5.03853088328173,1132,Scanner,LTE 732/123/250129/52,452,768,,,-79.18,,,-22.58
11/4/2025 15:42:36.248,-73.0120153352941,5.03853088328173,1132,Scanner,LTE 732/103/250129/52,452,768,,,-79.18,,,-22.58
11/4/2025 15:42:37.248,-73.0120349963387,5.03855242425629,1132,Scanner,LTE 732/103/832019/184,167,768,-64.74,,,-9.27,,
11/4/2025 15:42:37.248,-73.0120349963387,5.03855242425629,1132,Scanner,LTE 732/103/832019/183,336,768,,-73.97,,,-18.49,
11/4/2025 15:42:37.248,-73.0120349963387,5.03855242425629,1132,Scanner,LTE 732/123/250129/52,452,768,,,-81.51,,,-23.21
11/4/2025 15:42:37.248,-73.0120349963387,5.03855242425629,1132,Scanner,LTE 732/103/250129/52,452,768,,,-81.51,,,-23.21
11/4/2025 15:42:38.284,-73.0120533597701,5.03857105172414,1133,Scanner,LTE 732/103/832019/184,167,768,-64.51,,,-9.5,,
11/4/2025 15:42:38.284,-73.0120533597701,5.03857105172414,1133,Scanner,LTE 732/103/832019/183,336,768,,-73.74,,,-18.72,
11/4/2025 15:42:38.284,-73.0120533597701,5.03857105172414,1133,Scanner,LTE 732/123/250129/52,452,768,,,-78.23,,,-20.34
11/4/2025 15:42:38.284,-73.0120533597701,5.03857105172414,1133,Scanner,LTE 732/103/250129/52,452,768,,,-78.23,,,-20.34
11/4/2025 15:42:39.248,-73.0120690057196,5.03858590313653,1133,Scanner,LTE 732/103/832019/184,167,768,-65.49,,,-9.55,,
11/4/2025 15:42:39.248,-73.0120690057196,5.03858590313653,1133,Scanner,LTE 732/103/832019/183,336,768,,-73.89,,,-17.95,
11/4/2025 15:42:39.248,-73.0120690057196,5.03858590313653,1133,Scanner,LTE 732/123/250129/52,452,768,,,-84.33,,,-25.38
11/4/2025 15:42:39.248,-73.0120690057196,5.03858590313653,1133,Scanner,LTE 732/103/250129/52,452,768,,,-84.33,,,-25.38
11/4/2025 15:42:40.249,-73.0120855521042,5.03860233026052,1133,Scanner,LTE 732/103/832019/184,167,768,-69.94,,,-9.63,,
11/4/2025 15:42:40.249,-73.0120855521042,5.03860233026052,1133,Scanner,LTE 732/103/832019/183,336,768,,-78.01,,,-17.69,
11/4/2025 15:42:40.249,-73.0120855521042,5.03860233026052,1133,Scanner,LTE 732/123/250129/52,452,768,,,-85.28,,,-21.85
11/4/2025 15:42:40.249,-73.0120855521042,5.03860233026052,1133,Scanner,LTE 732/103/250129/52,452,768,,,-85.28,,,-21.85
11/4/2025 15:42:41.249,-73.0121007379939,5.03861998784195,1134,Scanner,LTE 732/103/832019/184,167,768,-68.67,,,-9.35,,
11/4/2025 15:42:41.249,-73.0121007379939,5.03861998784195,1134,Scanner,LTE 732/103/832019/183,336,768,,-79.38,,,-20.07,
11/4/2025 15:42:41.249,-73.0121007379939,5.03861998784195,1134,Scanner,LTE 732/123/250129/52,452,768,,,-86.86,,,-24.5
11/4/2025 15:42:41.249,-73.0121007379939,5.03861998784195,1134,Scanner,LTE 732/103/250129/52,452,768,,,-86.86,,,-24.5
11/4/2025 15:42:42.257,-73.0121149130435,5.03863856956522,1134,Scanner,LTE 732/103/832019/184,167,768,-72.56,,,-10.01,,
11/4/2025 15:42:42.257,-73.0121149130435,5.03863856956522,1134,Scanner,LTE 732/103/832019/183,336,768,,-79.94,,,-17.38,
11/4/2025 15:42:42.257,-73.0121149130435,5.03863856956522,1134,Scanner,LTE 732/123/250129/52,452,768,,,-80.96,,,-17.39
11/4/2025 15:42:42.257,-73.0121149130435,5.03863856956522,1134,Scanner,LTE 732/103/250129/52,452,768,,,-80.96,,,-17.39
11/4/2025 15:42:43.248,-73.0121286930693,5.03865829405941,1134,Scanner,LTE 732/103/832019/184,167,768,-74.63,,,-10.49,,
11/4/2025 15:42:43.248,-73.0121286930693,5.03865829405941,1134,Scanner,LTE 732/103/832019/183,336,768,,-80.35,,,-16.22,
11/4/2025 15:42:43.248,-73.0121286930693,5.03865829405941,1134,Scanner,LTE 732/123/250129/52,452,768,,,-88.02,,,-21.17
11/4/2025 15:42:43.248,-73.0121286930693,5.03865829405941,1134,Scanner,LTE 732/103/250129/52,452,768,,,-88.02,,,-21.17
11/4/2025 15:42:44.249,-73.0121440339194,5.03868091820062,1134,Scanner,LTE 732/103/832019/184,167,768,-71.48,,,-10.27,,
11/4/2025 15:42:44.249,-73.0121440339194,5.03868091820062,1134,Scanner,LTE 732/103/832019/183,336,768,,-80.03,,,-18.82,
11/4/2025 15:42:44.249,-73.0121440339194,5.03868091820062,1134,Scanner,LTE 732/123/250129/52,452,768,,,-82.52,,,-18.7
11/4/2025 15:42:44.249,-73.0121440339194,5.03868091820062,1134,Scanner,LTE 732/103/250129/52,452,768,,,-82.52,,,-18.7
11/4/2025 15:42:45.248,-73.0121597239589,5.03870360594098,1135,Scanner,LTE 732/103/832019/184,167,768,-79.67,,,-12.52,,
11/4/2025 15:42:45.248,-73.0121597239589,5.03870360594098,1135,Scanner,LTE 732/123/250129/52,452,768,,-84.12,,,-16.07,
11/4/2025 15:42:45.248,-73.0121597239589,5.03870360594098,1135,Scanner,LTE 732/103/250129/52,452,768,,-84.12,,,-16.07,
11/4/2025 15:42:45.248,-73.0121597239589,5.03870360594098,1135,Scanner,LTE 732/103/832019/183,336,768,,,-84.71,,,-17.46
11/4/2025 15:42:46.364,-73.0121776891641,5.03873042662539,1135,Scanner,LTE 732/103/832019/184,167,768,-76.79,,,-11.05,,
11/4/2025 15:42:46.364,-73.0121776891641,5.03873042662539,1135,Scanner,LTE 732/103/832019/183,336,768,,-80.12,,,-14.38,
11/4/2025 15:42:46.364,-73.0121776891641,5.03873042662539,1135,Scanner,LTE 732/123/250129/52,452,768,,,-87.76,,,-19.88
11/4/2025 15:42:46.364,-73.0121776891641,5.03873042662539,1135,Scanner,LTE 732/103/250129/52,452,768,,,-87.76,,,-19.88
11/4/2025 15:42:47.249,-73.0121925797165,5.03875365288986,1135,Scanner,LTE 732/103/832019/184,167,768,-82.83,,,-14.62,,
11/4/2025 15:42:47.249,-73.0121925797165,5.03875365288986,1135,Scanner,LTE 732/103/832019/183,336,768,,-83.5,,,-15.25,
11/4/2025 15:42:47.249,-73.0121925797165,5.03875365288986,1135,Scanner,LTE 732/123/250129/52,452,768,,,-84.88,,,-15.7
11/4/2025 15:42:47.249,-73.0121925797165,5.03875365288986,1135,Scanner,LTE 732/103/250129/52,452,768,,,-84.88,,,-15.7
11/4/2025 15:42:48.248,-73.0122074712303,5.03877731406105,1135,Scanner,LTE 732/103/832019/184,167,768,-78.03,,,-10.71,,
11/4/2025 15:42:48.248,-73.0122074712303,5.03877731406105,1135,Scanner,LTE 732/103/832019/183,336,768,,-83.85,,,-16.52,
11/4/2025 15:42:48.248,-73.0122074712303,5.03877731406105,1135,Scanner,LTE 732/123/250129/52,452,768,,,-88.93,,,-19.15
11/4/2025 15:42:48.248,-73.0122074712303,5.03877731406105,1135,Scanner,LTE 732/103/250129/52,452,768,,,-88.93,,,-19.15
11/4/2025 15:42:49.243,-73.0122220418041,5.03880098399612,1136,Scanner,LTE 732/103/832019/184,167,768,-78.79,,,-12.59,,
11/4/2025 15:42:49.243,-73.0122220418041,5.03880098399612,1136,Scanner,LTE 732/123/250129/52,452,768,,-80.57,,,-15.87,
11/4/2025 15:42:49.243,-73.0122220418041,5.03880098399612,1136,Scanner,LTE 732/103/250129/52,452,768,,-80.57,,,-15.87,
11/4/2025 15:42:49.243,-73.0122220418041,5.03880098399612,1136,Scanner,LTE 732/103/832019/183,336,768,,,-81.51,,,-15.33
11/4/2025 15:42:50.342,-73.0122399586433,5.03882885908096,1136,Scanner,LTE 732/103/832019/184,167,768,-76.56,,,-11.65,,
11/4/2025 15:42:50.342,-73.0122399586433,5.03882885908096,1136,Scanner,LTE 732/103/832019/183,336,768,,-80.07,,,-15.15,
11/4/2025 15:42:50.342,-73.0122399586433,5.03882885908096,1136,Scanner,LTE 732/123/250129/52,452,768,,,-81.47,,,-15.67
11/4/2025 15:42:50.342,-73.0122399586433,5.03882885908096,1136,Scanner,LTE 732/103/250129/52,452,768,,,-81.47,,,-15.67
11/4/2025 15:42:51.238,-73.0122557610998,5.03884966802444,1137,Scanner,LTE 732/123/250129/52,452,768,-78.6,,,-14.43,,
11/4/2025 15:42:51.238,-73.0122557610998,5.03884966802444,1137,Scanner,LTE 732/103/250129/52,452,768,-78.6,,,-14.43,,
11/4/2025 15:42:51.238,-73.0122557610998,5.03884966802444,1137,Scanner,LTE 732/103/832019/184,167,768,,-80.51,,,-14.77,
11/4/2025 15:42:51.238,-73.0122557610998,5.03884966802444,1137,Scanner,LTE 732/103/832019/183,336,768,,,-82.05,,,-16.28
11/4/2025 15:42:52.236,-73.0122711214876,5.03886961597796,1137,Scanner,LTE 732/103/832019/184,167,768,-78.16,,,-12.18,,
11/4/2025 15:42:52.236,-73.0122711214876,5.03886961597796,1137,Scanner,LTE 732/103/832019/183,336,768,,-80.63,,,-14.65,
11/4/2025 15:42:52.236,-73.0122711214876,5.03886961597796,1137,Scanner,LTE 732/123/250129/52,452,768,,,-82.56,,,-16.4
